"Gene","Log2FC"
"ABO",-0.170991128188202
"ABR",-0.233253941838079
"ABT1",0.332559518210562
"ABTB2",0.525682155308058
"ACAA1",0.20750020803824
"ACAA2",-0.433284049547963
"ACACA",-0.635545569057075
"ACACB",-2.17815005642459
"ACAD10",-0.100068174223307
"ACAD8",0.422420122843782
"ACADL",-0.64350227708169
"ACADM",-0.1062621093138
"ACADS",-0.932952912088252
"ACADSB",-0.831415669838856
"ACADVL",-0.0665682596408459
"ACAN",-0.445413303844178
"ACAP1",-0.312044482598916
"ACAP2",0.354040674523987
"ACAT1",-1.118160400919
"ACAT2",0.17428073792601
"ACBD3",0.091491134089025
"ACBD4",-1.14178669752448
"ACD",0.0457515031528359
"ACE",-0.281133756631041
"ACE2",2.2958437929788
"ACHE",0.164773563061933
"ACIN1",-0.0552243051932635
"ACKR1",-0.495472247953887
"ACKR2",0.84015765525237
"ACKR3",-1.04431310906986
"ACKR4",0.475566655132979
"ACLY",-1.1372906466047
"ACO1",-0.160222962882134
"ACO2",0.119236378580182
"ACOT1///ACOT2",-0.819325927637676
"ACOT11",0.954756644976689
"ACOT13",-0.782777595860829
"ACOT7",-0.124647059568471
"ACOT8",0.667304046122778
"ACOT9",-0.599736218145528
"ACOX1",0.261710737025876
"ACOX2",-0.699178826736261
"ACOX3",0.708354683795837
"ACOXL",0.593767900988647
"ACP1",-0.555375492074101
"ACP2",0.689063015461471
"ACP5",0.881242352904122
"ACP6",0.329437490757398
"ACPP",0.840704496065136
"ACR",0.167248114682954
"ACRV1",-0.343791837859154
"ACSBG1",0.358000597148639
"ACSBG2",0.0563789016349219
"ACSF2",1.87326523082862
"ACSL1",1.27839190268673
"ACSL3",-0.123993875440589
"ACSL4",-0.750746228978005
"ACSL5",1.71614742423237
"ACSL6",-0.324666495286984
"ACSM1",-0.530576592200259
"ACSM2B///ACSM2A",0.163104554382372
"ACSM3",-2.39570343996898
"ACSM5",-0.25376317680893
"ACSS3",-0.546432235007814
"ACTA1",-0.403146182217603
"ACTA2",-0.757859407275218
"ACTB",0.0822608627302595
"ACTBP9",-0.0765304333315466
"ACTC1",-0.492801976378717
"ACTG1///ACTB",-0.255101920263017
"ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A",1.47159583509151
"ACTG2",-0.301741858578036
"ACTL6A",0.0270266214525989
"ACTL6B",-0.356113712435077
"ACTL7A",-0.121319134481753
"ACTL7B",0.117681799960469
"ACTL8",1.26529490857755
"ACTN1",-0.037742798327238
"ACTN2",0.113794372056252
"ACTN3",-0.373274911862671
"ACTN4",0.0949880312013445
"ACTR10",-0.323440495800783
"ACTR1A",-0.394773454765093
"ACTR1B",-0.461397667892047
"ACTR2",0.231510898560659
"ACTR3",-0.264205157520809
"ACTR3B",-0.64639502404011
"ACTR5",0.122839697894325
"ACTR6",-0.556460155858689
"ACTR8",-0.190016605777506
"ACVR1",-0.79419882863612
"ACVR1B",0.103677138362884
"ACVR2A",-0.038501020642375
"ACVR2B",-0.421552302809849
"ACVR2B-AS1",0.522093740839397
"ACVRL1",0.660573858443507
"ACYP1",0.168029380167191
"ADA",-1.02642954077767
"ADAM10",0.529758711193931
"ADAM11",-0.444410855660395
"ADAM12",0.00544784885744748
"ADAM15",-0.144861283364469
"ADAM17",0.0154537398390709
"ADAM18",-0.614757489914926
"ADAM19",0.330886957790171
"ADAM2",0.133750998624182
"ADAM20",0.257900783623597
"ADAM21",-0.0343536570123426
"ADAM22",0.746276619483403
"ADAM23",-1.87200592516526
"ADAM28",0.445131107205925
"ADAM30",-0.432757069585004
"ADAM3A",-0.449920258157186
"ADAM3B",0.217452391432518
"ADAM5",0.0375812575698466
"ADAM7",0.460992938684486
"ADAM8",1.07149526882678
"ADAM9",0.0671020692364142
"ADAMDEC1",0.503825316609974
"ADAMTS1",-2.31491789307746
"ADAMTS12",0.132597090753
"ADAMTS13",0.0329236690923338
"ADAMTS2",-0.708596543352863
"ADAMTS20",0.165912504025917
"ADAMTS3",0.825787252937403
"ADAMTS5",-0.460300302836346
"ADAMTS6",0.221733465847039
"ADAMTS7",0.067969893386636
"ADAMTS8",-0.699291903991225
"ADAMTS9",-0.172816318693144
"ADAMTSL2",0.0540332482022636
"ADAMTSL3",0.267824673542903
"ADAMTSL4",-0.40941704678096
"ADAP1",1.85907604312693
"ADAP2",-0.7144802323495
"ADAR",0.2963459808491
"ADARB1",0.391315786110328
"ADARB2",-1.00529799503406
"ADAT1",0.598525888290638
"ADCK2",0.242533488298404
"ADCY1",-0.392603811040943
"ADCY10",-0.63913547406664
"ADCY2",0.343767080973034
"ADCY3",-0.0503400159471397
"ADCY6",0.634015527529866
"ADCY7",0.125029183075315
"ADCY8",0.714828809848011
"ADCY9",-0.393711204750105
"ADCYAP1",-0.719346292617042
"ADCYAP1R1",-0.484617154815446
"ADD1",0.16024339420646
"ADD2",-2.72317968972513
"ADD3",0.46448196685006
"ADD3-AS1",-0.856956295567942
"ADGB",0.167193908847738
"ADGRA2",-0.883430816198683
"ADGRA3",0.72311901821692
"ADGRB1",-0.0595715452856833
"ADGRB2",0.961119878843539
"ADGRB3",-0.454712191737913
"ADGRD2",-0.529971397049017
"ADGRE1",-2.05274470122302
"ADGRE2",1.98545561572912
"ADGRE3",-0.620315120912581
"ADGRE5",0.77005282734368
"ADGRF1",2.28042219851734
"ADGRF5",3.92706320901816
"ADGRG1",1.54506188637076
"ADGRG2",-2.28266245269814
"ADGRG3",-0.974171685411558
"ADGRG6",-0.927673739831219
"ADGRL1",1.28417112277917
"ADGRL2",1.45602399462712
"ADGRL3",0.71301575789343
"ADGRL4",-0.693922145624111
"ADGRV1",-0.216529345218145
"ADH1A",-0.0125245109640471
"ADH1B",-0.0313035454212465
"ADH1C",-0.31735654204942
"ADH5",-0.148152272208747
"ADH6",-1.06266399784882
"ADH7",-0.302499276354579
"ADI1",0.559746886060323
"ADIPOQ",-0.356380015612241
"ADIPOR1",0.255441662617725
"ADIPOR2",0.143624893989221
"ADIRF",4.36404756262051
"ADK",0.682507147364857
"ADM",-0.0519994289171244
"ADM2",0.378627561881316
"ADNP",0.28610212037098
"ADNP2",0.0202397804904351
"ADO",-0.442767398753845
"ADORA1",0.856380082816301
"ADORA2B",1.84105571171541
"ADORA3",-0.0326932122170298
"ADPGK",-0.56938307292169
"ADPRH",0.142670533824654
"ADPRM",-0.81579221745008
"ADRA1A",-0.163574440998584
"ADRA1B",0.598158366109142
"ADRA1D",-1.1160665357257
"ADRA2A",-0.579629657794358
"ADRA2B",0.0460633436424764
"ADRA2C",-1.26018956822119
"ADRB1",0.315695017782048
"ADRB2",2.1819658826983
"ADRB3",0.0770195197141787
"ADRM1",0.275709603501697
"ADSL",-0.211046257912071
"ADSS",-0.20769046712886
"ADTRP",-0.1400589254978
"AEBP1",-0.259672952805345
"AEN",-1.13564684571495
"AES",0.0585141945480316
"AFAP1",0.612183309727748
"AFDN",1.32439840231218
"AFDN-AS1",1.33742080709862
"AFF1",0.206722430065415
"AFF2",-0.323386456511079
"AFF3",-0.019107353199432
"AFF4",0.075894694960355
"AFG3L2",-0.121252222386252
"AFM",-1.06705835482415
"AFP",-0.808918268757883
"AFTPH",0.256005501886454
"AGA",-0.695797987653833
"AGAP1",0.915360958649249
"AGAP2",-0.46610613227927
"AGBL2",-0.548087438120564
"AGBL3",-2.71669756149598
"AGBL5",-0.201211703173678
"AGER",0.176029963878278
"AGFG1",-0.959833257992103
"AGFG2",0.558810391263332
"AGGF1",-0.276863165554401
"AGK",-0.235746879174643
"AGL",0.397113510270174
"AGMAT",-0.674037182783639
"AGO1",0.609542995512012
"AGO3",1.13589773585579
"AGO4",0.279998414831695
"AGPAT1",0.209059505992041
"AGPAT2",-0.0915883862896547
"AGPAT3",0.452452693633274
"AGPAT4",-0.791647884452457
"AGPAT5",-0.829594606884266
"AGPS",-0.0558287853620456
"AGR2",-2.90724021615222
"AGRN",0.519144702880498
"AGRP",-0.93064450788132
"AGT",-0.699912252398996
"AGTPBP1",-0.65538713881838
"AGTR1",-1.19822124384573
"AGTR2",0.235458952143911
"AGXT",0.0948009896916303
"AHCTF1",-0.00499793129784187
"AHCY",-0.401525840062485
"AHCYL1",0.0458339836803745
"AHCYL2",0.452600927174793
"AHDC1",1.21991637690948
"AHI1",-0.43045753729104
"AHNAK",1.0349833821187
"AHNAK2",-0.879374559864157
"AHR",1.0786204117206
"AHSA1",0.0353242592759919
"AHSA2",-0.125886796760682
"AHSG",-0.479497998616948
"AHSP",-0.396026732194874
"AICDA",-0.255987331061248
"AIDA",-0.30169112760264
"AIF1",-0.119892470950467
"AIFM1",-0.696187009843431
"AIM1",3.38804923426582
"AIM1L",1.20892581393163
"AIM2",1.28119284325554
"AIMP1",-0.0047176760624845
"AIMP2",0.0136386695728859
"AIP",0.247945046771222
"AIPL1",-0.00796959360531968
"AIRE",-0.380924840879035
"AJAP1",0.31675676723749
"AK1",-0.589659007174427
"AK2",0.230282890292509
"AK5",-1.62438083503861
"AK6",-0.507702025134103
"AK6///TAF9",-0.520308933101497
"AKAP1",-0.144991417531102
"AKAP10",-0.270212912624822
"AKAP11",-0.42213218529179
"AKAP12",-1.26780874590239
"AKAP13",-0.06347629392346
"AKAP17A",-0.745782055461469
"AKAP3",-0.147995746460336
"AKAP4",0.752817158908543
"AKAP5",-0.101772404891131
"AKAP6",-0.0688907283585489
"AKAP7",-0.275604751189693
"AKAP8",0.355436780126802
"AKAP8L",-0.203734216833536
"AKAP9",0.500529043135483
"AKIP1",-0.639087230060101
"AKIRIN1",0.531154437427999
"AKIRIN2",-0.268938530578704
"AKR1A1",-0.597206217200442
"AKR1B1",0.113740330901116
"AKR1B10",-4.98314868596612
"AKR1C1",-4.57457652027245
"AKR1C3",-3.87332523516316
"AKR1C4",-2.12584248444838
"AKR1D1",-0.45466276685989
"AKR7A2",0.125845381922547
"AKR7A3",-0.144818005994184
"AKT1",0.115334215825889
"AKT2",-0.200779295369996
"AKT3",0.137326228116064
"AKTIP",0.836428775283656
"ALAD",0.317215589408224
"ALAS1",0.0887621590359657
"ALAS2",-0.173419547704607
"ALB",-0.215850303524463
"ALCAM",-0.469740480293635
"ALDH18A1",-0.624068403985257
"ALDH1A1",-9.17392583478219
"ALDH1A2",-0.264714303484273
"ALDH1A3",4.63557906590411
"ALDH1B1",-1.06576944740935
"ALDH1L1",0.304936626868663
"ALDH2",-1.46568600012178
"ALDH3A1",-5.89978501007025
"ALDH3A2",-0.798785922254595
"ALDH3B1",-1.59843598347284
"ALDH3B2",1.95440179366117
"ALDH4A1",-0.66416910144404
"ALDH5A1",0.142828553450237
"ALDH6A1",-0.0626186312534584
"ALDH7A1",-0.347043104838669
"ALDH8A1",-0.123993893379241
"ALDH9A1",0.0435012190990847
"ALDOA",0.136401999606836
"ALDOAP2",-0.222824425189312
"ALDOB",-0.299938328056138
"ALDOC",-0.0341424390796066
"ALG11///UTP14A///UTP14C",-0.371950333277432
"ALG11///UTP14C",0.0544619861954949
"ALG12",1.36744254457355
"ALG13",-0.538082506659657
"ALG3",0.137056176429789
"ALG5",-0.509399781521537
"ALG6",-0.00595099426335821
"ALG8",0.020768077741451
"ALG9",-0.852032624210651
"ALK",0.083995906943365
"ALKBH1",0.151011637225576
"ALKBH4",-0.213515268462934
"ALLC",-0.0414364143693859
"ALMS1",0.272608385870174
"ALOX12",-0.740305519024322
"ALOX12B",-1.07388520937846
"ALOX12P2",-0.0678302038799403
"ALOX15",-0.134845971093885
"ALOX15B",0.241429174237484
"ALOX5",0.869211079605652
"ALOX5AP",0.82881189513508
"ALOXE3",0.110103879604996
"ALPI",0.102911269558548
"ALPK1",0.307212582548719
"ALPK3",1.62430330284058
"ALPL",0.0858535712134447
"ALPP",6.82793925978309
"ALPPL2",0.511353252542234
"ALPPL2///ALPP",2.10941238380235
"ALS2CL",0.505016822527718
"ALX1",-3.28608200219497
"ALX3",-0.509924428538476
"ALX4",-0.0344300557222148
"AMACR",-0.2919096190891
"AMBN",-0.470375891252761
"AMBP",-1.64127439291935
"AMBRA1",0.232328878758234
"AMD1",-0.482962772781112
"AMELX",0.165155261211058
"AMELY",-0.244504543668726
"AMFR",0.489231748287249
"AMHR2",-0.109026809910764
"AMIGO2",-0.340911627395196
"AMIGO3///GMPPB",-0.193343683826543
"AMMECR1",0.747652865956178
"AMN",0.878729411416191
"AMOT",-0.376242739961528
"AMOTL2",0.677613772222781
"AMPD1",-0.0658862131815443
"AMPD2",0.13073933184091
"AMPD3",-0.0118750827183325
"AMPH",-0.537489361097661
"AMT",-0.3699880395861
"AMZ2",-0.510698734237279
"ANAPC10",0.288301985167017
"ANAPC13",-0.41254310492291
"ANAPC15",-0.241439405623344
"ANAPC2",-0.350336575515033
"ANAPC5",-0.517819813468217
"ANG",-3.9343512558457
"ANGEL1",0.433792248097614
"ANGEL2",-0.807402701397949
"ANGPT1",0.375956526723205
"ANGPT2",0.171313899832547
"ANGPT4",-0.244237349444388
"ANGPTL2",-0.0113096186125792
"ANGPTL3",0.156227087897612
"ANGPTL4",0.5497808418212
"ANGPTL7",-0.220723455219479
"ANGPTL8",0.027385393572553
"ANK1",-0.451680988555127
"ANK2",-1.50595614057023
"ANK3",0.0161891248431573
"ANKEF1",-0.218864173516655
"ANKFY1",-0.213655721831488
"ANKH",-0.0555749833621397
"ANKHD1-EIF4EBP3///ANKHD1",0.0560299879167092
"ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3",-0.0773122648455757
"ANKLE2",0.128065419961646
"ANKMY1",0.00948173125530999
"ANKMY2",0.50252374248371
"ANKRA2",-0.333143083823564
"ANKRD1",0.365583168906088
"ANKRD10",-0.840561004822192
"ANKRD10-IT1",0.242372807017697
"ANKRD11",0.444955770123926
"ANKRD12",0.891039131918997
"ANKRD17",0.33857060492679
"ANKRD2",-0.174547402555947
"ANKRD26",0.932679056450789
"ANKRD27",0.176214461172293
"ANKRD28",-0.307532080676927
"ANKRD34C",-0.0408047155413671
"ANKRD36",-0.0148184076012381
"ANKRD36B",-0.00022210211593432
"ANKRD36BP2",0.819675370296833
"ANKRD40",-0.166392661918133
"ANKRD46",0.140265674343487
"ANKRD49",0.421916055811955
"ANKRD53",-0.0257457114328279
"ANKRD55",-0.338034202482909
"ANKRD6",0.549024630646101
"ANKRD7",-0.42702013488332
"ANKS1A",1.23089385984181
"ANKS1B",-0.592535181985199
"ANKZF1",-0.00879832168228667
"ANO1",2.26107872784733
"ANO10",0.0884554202133181
"ANO2",-0.883869860213711
"ANO3",-1.63373030224088
"ANOS1",2.23255858521623
"ANP32A",-0.528887974862573
"ANP32A-IT1",-0.703752271130365
"ANP32B",-0.470084662030244
"ANP32C",-0.284930983994642
"ANP32D",-0.206486708576762
"ANP32E",-0.0580953853887083
"ANPEP",1.99505918786909
"ANTXR1",-1.49403148354814
"ANXA1",-1.21070138363101
"ANXA10",-2.36310227271473
"ANXA11",0.416651315837404
"ANXA13",-3.94496679092215
"ANXA2",-0.210619283543222
"ANXA2P1",-0.869312399929815
"ANXA2P2",-0.730152449906564
"ANXA2P3",-0.294881096185988
"ANXA3",1.47879305325318
"ANXA4",-1.53578552738456
"ANXA5",0.616010091903096
"ANXA6",-3.16765087220023
"ANXA7",-0.17320845967925
"ANXA8L1///ANXA8",1.42969267158169
"ANXA9",1.6071022720482
"AOAH",0.517012006059604
"AOC1",-0.0999109628041035
"AOC2",-0.568326890200277
"AOC3",-1.11782446478758
"AOC4P",-0.0314321032315537
"AOX1",-0.279913037702687
"AP1AR",0.586839085216055
"AP1B1",0.710497938815899
"AP1G1",0.978144309918786
"AP1G2",-0.21690419165314
"AP1M2",0.979036728482534
"AP1S1",0.51626008280706
"AP1S2",-0.985797290890883
"AP2A2",-0.627213519112657
"AP2B1",-0.46828676986914
"AP2M1",0.345653520270481
"AP2S1",0.432429230533183
"AP3B1",-0.430094731564962
"AP3B2",0.754484917359664
"AP3D1",-0.00412689320236683
"AP3M2",-0.209120570582838
"AP3S1",0.569061286184262
"AP4E1",-0.205884606816797
"AP4M1",-0.0444090064684213
"AP4S1",-0.812200381088898
"AP5M1",-0.354807943915391
"AP5S1",-0.31609962662831
"APAF1",-0.645825180921732
"APBA1",-0.280317962349763
"APBA2",-3.79194968446338
"APBA3",-0.0498539575372634
"APBB1",-1.07758918279191
"APBB1IP",0.500107151362527
"APBB2",0.460747915599244
"APC",-0.287464407833982
"APC2",-0.358833320713168
"APCS",-0.427123377402052
"APEH",-0.145993902964873
"APEX1",-1.01781104828993
"APEX2",0.0286100626935788
"APH1A",0.128535083491007
"APH1B",-0.987475148519128
"API5",-0.10165283086205
"APIP",-0.52461048200496
"APITD1-CORT///APITD1",-0.471037103728026
"APLNR",-0.423502912108786
"APLP1",-1.27020648829234
"APLP2",0.878088240225782
"APMAP",0.379980943470139
"APOA1",-0.43154161709982
"APOA2",-0.275880341337907
"APOA4",0.148366690171151
"APOB",-0.0753461787486795
"APOBEC1",-0.130524566297985
"APOBEC2",0.0547996056571334
"APOBEC3A_B///APOBEC3A",1.63867600842196
"APOBEC3B",1.86721103461725
"APOBEC3C",0.137226647139313
"APOBEC3F",0.848292025150226
"APOBEC3F///APOBEC3G",1.42671388567994
"APOBEC3G",0.570480722099715
"APOBR",0.289042834113927
"APOC1",-2.85104361943112
"APOC3",-0.19890505181374
"APOC4-APOC2///APOC4///APOC2",-0.0911937371325325
"APOD",0.126491741887674
"APOE",-0.508060952785398
"APOF",-0.41104761637927
"APOH",-3.59647563752904
"APOL1",1.78385002630075
"APOL2",0.481122980355089
"APOL3",2.22682816567692
"APOL5",-0.234117177620971
"APOL6",2.50106228359551
"APOLD1",2.24945961282367
"APOLD1///DDX47",0.789698071095245
"APOM",-0.339044357089188
"APOO",-0.740008168666286
"APOOL",-0.608078130682458
"APP",0.450468693017285
"APPBP2",0.0135097144197254
"APPL1",-0.303510611485932
"APPL2",-0.864586185454705
"APRT",-0.477088082346174
"APTX",-0.255181899464535
"AQP1",0.378774421058775
"AQP2",-0.766239074441613
"AQP3",0.745170624809346
"AQP4",-0.760032977995432
"AQP5",-0.00901166149671084
"AQP6",-0.094732649388626
"AQP8",-0.0527024897074391
"AQP9",0.0945580576690204
"AQR",-0.734839471826224
"AR",-0.804965289430652
"ARAF",-0.450289954706697
"ARAP1",-0.394661757961149
"ARAP2",2.45986791299526
"ARAP3",-0.608509143867365
"ARC",-0.462890413014819
"ARCN1",0.29843055666103
"AREG",-0.531966908192621
"AREL1",0.211943631378519
"ARF3",0.0596494351389146
"ARF4",0.636424041759076
"ARF5",0.28519894151438
"ARF6",0.229110933774293
"ARFGAP1",0.484459991964114
"ARFGAP2",0.813696845844586
"ARFGAP3",0.983045736371418
"ARFGEF1",0.701582190785611
"ARFGEF2",0.505057878064767
"ARFIP1",0.171344298555167
"ARFIP2",-0.206573011805517
"ARFRP1",0.444958341273405
"ARG1",-0.350866659973842
"ARG2",0.777579271930506
"ARGLU1",-0.505340376972113
"ARHGAP1",0.0617480828192819
"ARHGAP10",0.382491844220177
"ARHGAP11A",-0.434739103145809
"ARHGAP12",-0.355263428265868
"ARHGAP17",0.103034505768804
"ARHGAP19",-0.301686543207088
"ARHGAP22",-0.965411860095785
"ARHGAP24",-0.479750998436062
"ARHGAP25",-0.28269724557668
"ARHGAP26",0.0687978414559497
"ARHGAP28",0.82055781251964
"ARHGAP29",1.81854569816036
"ARHGAP32",1.39869160081453
"ARHGAP33",-0.122078005992292
"ARHGAP35",0.40270640207471
"ARHGAP4",-1.28155909294651
"ARHGAP44",-0.353060510241108
"ARHGAP45",2.50052936701732
"ARHGAP5",0.0341559543981482
"ARHGAP6",-0.575511149401406
"ARHGDIA",-0.60503504944064
"ARHGDIB",8.05284345911751
"ARHGDIG",-0.681992576487545
"ARHGEF10",-1.01615064735892
"ARHGEF10L",0.600548611811925
"ARHGEF11",-0.22456265251488
"ARHGEF12",0.309301063883575
"ARHGEF15",-0.0420201716278483
"ARHGEF16",1.21877308650937
"ARHGEF17",1.59308155836929
"ARHGEF18",0.578707836717093
"ARHGEF2",-0.21862738953963
"ARHGEF26",0.592103874187126
"ARHGEF28",-0.674905085699415
"ARHGEF3",0.970216286558629
"ARHGEF38",-0.764171829198533
"ARHGEF4",-0.685080581598339
"ARHGEF40",-1.55527165126169
"ARHGEF5",2.088610260246
"ARHGEF6",-0.0780264480670727
"ARHGEF7",-0.16693835322848
"ARHGEF9",-0.756603025376293
"ARID1A",0.469457823174352
"ARID3A",0.836325494582769
"ARID3B",0.790408151091322
"ARID4A",0.147711517829108
"ARID4B",0.0384495194068465
"ARID4B///RBM34",-0.783315218698502
"ARID5A",0.468258899937286
"ARID5B",1.96267284855045
"ARIH1",-0.372766475226036
"ARIH2",-0.0980269229759922
"ARL1",0.0903145758186487
"ARL14",3.60465531044381
"ARL15",0.265231408516703
"ARL17B///ARL17A",0.346023532182886
"ARL2",-0.804729087662379
"ARL2BP",-0.584684615339802
"ARL3",-1.06386620217972
"ARL4A",0.293284838341913
"ARL4C",0.596594490332401
"ARL4D",-0.256721198528689
"ARL6IP1",0.478703645974448
"ARL6IP4",-0.259765834421715
"ARL6IP5",-0.349866676145927
"ARL8B",0.37096277301913
"ARMC1",-0.269384707398872
"ARMC2-AS1///ATP5J2",-0.00812796957654349
"ARMC4",-0.598693235857857
"ARMC6",0.282827738434047
"ARMC7",-0.0863722544466334
"ARMC8",0.428074239646448
"ARMC9",0.239359681685655
"ARMCX1",0.070054719136178
"ARMCX2",2.50574656274733
"ARMCX3",-0.0288210314737309
"ARMCX4",0.387760331669422
"ARMCX5",-0.321800670080135
"ARMCX6",-0.0932613589658421
"ARMT1",0.0478603198114484
"ARNT",-0.00606532113349054
"ARNT2",-1.66885019816002
"ARNTL",-0.202327746684596
"ARNTL2",1.69448088713333
"ARPC1A",0.578037479213281
"ARPC1B",0.154547191453231
"ARPC2",0.0119922996901103
"ARPC3",-0.0225930017354052
"ARPC4",-0.435047002063853
"ARPC4-TTLL3///ARPC4",-0.191779198098759
"ARPC4-TTLL3///TTLL3///ARPC4",-0.676683433039739
"ARPC5",-0.205928914200991
"ARPC5L",0.460571475999203
"ARPIN",-0.441126321906547
"ARPP19",-0.345953596263966
"ARPP21",0.0492716707681691
"ARR3",-0.333753621172718
"ARRB1",1.17690506048296
"ARRB2",-2.65238510097003
"ARSA",0.0236987535133251
"ARSB",-0.373193170320529
"ARSD",-0.142416419120555
"ARSE",-2.79316673989808
"ARSF",-0.151360235374463
"ARSJ",0.109684081863903
"ART1",-0.230754569473122
"ART3",-0.240962892688263
"ART4",-0.418467301414819
"ARTN",0.0331617107274351
"ARVCF",0.158829139527795
"ASAH1",-0.290820663315538
"ASAP1",0.198986196616298
"ASAP1-IT1",0.789961483969324
"ASAP2",0.996385604935938
"ASAP3",0.215650517335866
"ASB1",-0.287884130750654
"ASB12///MTMR8",-0.310518469318915
"ASB13",-0.369389248878361
"ASB4",-0.668401041296805
"ASB6",0.181342008102629
"ASB7",0.174245756830183
"ASB8",-0.13701749704837
"ASB9",-1.628361050211
"ASCC1",-0.647781799425445
"ASCC2",0.86588358156369
"ASCC3",-0.684061800033525
"ASCL1",-0.227453564903714
"ASCL2",-0.186760661329771
"ASCL3",-0.657909149283427
"ASF1A",-0.41750873706048
"ASF1B",1.16477319150808
"ASGR1",0.185978734774142
"ASGR2",-0.14708675846618
"ASH1L",-0.0579444170722949
"ASH2L",-0.13494976549036
"ASIC1",-1.14243720386932
"ASIC2",-1.0505831349159
"ASIC4",-0.163521034982307
"ASIP",0.879993775339444
"ASL",0.309142457079389
"ASMT",-0.432130098814834
"ASMTL",-0.231241503382998
"ASMTL-AS1",-0.368367886367566
"ASNA1",0.687844409784836
"ASNS",-1.77583562160553
"ASNSD1",-0.947034129993742
"ASPA",-0.0700868534496917
"ASPH",-1.04047443290214
"ASPHD1",-0.439639443906678
"ASPM",0.131102811702137
"ASPN",0.244315446005248
"ASPSCR1",-0.163299038551247
"ASRGL1",-0.60934990176621
"ASS1",0.70421681732812
"ASTE1",0.153525702886957
"ASTN1",-0.114610144613875
"ASTN2",-0.776502952058429
"ASUN",0.334409690582726
"ASXL1",0.207996007577423
"ASXL2",-0.148780804507345
"ASXL3",0.385568836850035
"ATAD2",1.09893304719004
"ATAD2B",-0.0211443337954123
"ATAD3B///ATAD3A",0.00597822393921277
"ATAD5",-0.0288194055075275
"ATAT1",0.0800165196471747
"ATF1",-0.267229945889525
"ATF2",-0.118111929632662
"ATF3",-0.104145854275026
"ATF4",-0.311941935433744
"ATF5",0.270745787959447
"ATF6",-0.17826405067038
"ATF6B",-0.211361404940475
"ATF7",-0.00873593673553241
"ATF7IP",0.795789064481708
"ATF7IP2",-0.991310650956611
"ATG10",0.0163172137067225
"ATG101",-0.139636401902361
"ATG12",-0.170402197388051
"ATG13",0.417903364798324
"ATG14",0.0485420760387267
"ATG16L1",0.628264255428162
"ATG2A",0.152183997983341
"ATG2B",-0.0985452113343159
"ATG3",0.0142351197971145
"ATG4A",0.171434879376237
"ATG4B",0.338327417634303
"ATG5",0.0133949654005804
"ATG7",-1.6833968291829
"ATG9A",-0.134249311618921
"ATIC",-0.320021847463719
"ATM",-0.407604068651741
"ATMIN",0.992582048988032
"ATN1",0.199461599406429
