"Gene","Log2FC"
"ACTBP9",0.200553967201007
"ACTC1",0.431077017111436
"ACTG1///ACTB",0.144676514092704
"ACTG1P17",0.654584922874305
"ACTG1P4///AMY2B///AMY2A///AMY1C///AMY1B///AMY1A",-0.757516637623159
"ACTG1P4///RNPC3///AMY2B",0.195115725041324
"ACTG2",0.754998646539135
"ACTL10",-0.299514417114205
"ACTL6A",0.381696824587022
"ACTL6B",0.416717021129028
"ACTL7A",-0.404069638647973
"ACTL7B",-0.056617217398693
"ACTL8",-0.194615005233086
"ACTL9",0.274571343330324
"ACTN1",0.861563646457375
"ACTN2",-0.226852045400561
"ACTN3",0.43673733550057
"ACTN4",1.09881580246045
"ACTR10",-0.446439618869238
"ACTR1A",-0.0199578098300979
"ACTR1B",-0.456164191361379
"ACTR2",-0.01510213588141
"ACTR3",0.180702622841335
"ACTR3B",-0.718461869925753
"ACTR3BP2",0.0706024212591689
"ACTR3BP2///ACTR3BP5",0.299360879639429
"ACTR3C",0.361353488774991
"ACTR5",-0.0614846126911246
"ACTR6",-0.307846623963226
"ACTR8",-0.00293095882123095
"ACTRT2",0.396782915369454
"ACTRT3",1.24516014420612
"ACVR1",-0.219421273928017
"ACVR1B",0.00135652730087868
"ACVR1C",1.52781845424901
"ACVR2A",-0.407599388360244
"ACVR2B",-0.129562058841029
"ACVR2B-AS1",-0.292787015504176
"ACVRL1",0.1008697960682
"ACY1",-0.478335518562495
"ACY3",-0.492467686415153
"ACYP1",0.558130211223435
"ADA",2.74609367613479
"ADAD1",0.259478135082868
"ADAD2",1.16710493500207
"ADAL",0.412707753851293
"ADAM10",0.553582385607312
"ADAM11",-0.684328252368575
"ADAM12",1.92745735939995
"ADAM15",-0.137409685872985
"ADAM17",0.685157461420901
"ADAM18",0.210293747643775
"ADAM19",0.975734496744244
"ADAM2",0.92922640074813
"ADAM20",0.0811655254009715
"ADAM21",0.458521412080551
"ADAM22",-0.668910699705672
"ADAM23",0.979907509483187
"ADAM28",0.530323505215647
"ADAM30",0.101920435374203
"ADAM32",-0.0210546739631692
"ADAM33",0.0366254011206037
"ADAM3A",0.346567511485287
"ADAM3B",-0.192702789714896
"ADAM5",0.0473951741674345
"ADAM6",0.530259705797071
"ADAM7",0.48881964345208
"ADAM8",1.80809371044764
"ADAM9",0.836265999756992
"ADAMDEC1",0.427126682129712
"ADAMTS1",-1.52723671667569
"ADAMTS10",-0.182141973028729
"ADAMTS12",2.18564997990884
"ADAMTS13",0.514181952708145
"ADAMTS14",1.05357259555963
"ADAMTS15",-0.36275012095022
"ADAMTS16",1.34780269833881
"ADAMTS17",-0.227282864596208
"ADAMTS18",0.212782903811585
"ADAMTS19",-1.61881691552003
"ADAMTS2",0.207012928212905
"ADAMTS20",0.49790415687393
"ADAMTS3",0.444082193791519
"ADAMTS4",0.117399321595878
"ADAMTS5",0.713726875816144
"ADAMTS6",1.7840320707118
"ADAMTS7",0.599716712607028
"ADAMTS8",-0.120217720465144
"ADAMTS9",1.18563943629086
"ADAMTS9-AS1",-0.013353677794337
"ADAMTS9-AS2",0.373251187404669
"ADAMTSL1",0.302543553988046
"ADAMTSL2",0.266910575689956
"ADAMTSL3",-0.289373674128307
"ADAMTSL4",1.90281902321393
"ADAMTSL5",1.73439728132603
"ADAP1",1.07592175163076
"ADAP2",0.283376627560472
"ADAR",-0.131817380263103
"ADARB1",-0.165892799963938
"ADARB2",-0.0860724142153726
"ADARB2-AS1",0.32068440078349
"ADAT1",-0.477848546202974
"ADAT2",0.200805127519255
"ADAT3",-0.308334737733522
"ADAT3///SCAMP4",-0.389927675661747
"ADCK1",-0.223159778477731
"ADCK2",-0.575309862947256
"ADCK5",0.970937426378876
"ADCY1",-0.655269271677144
"ADCY10",1.07553098165192
"ADCY10P1",0.482298174238374
"ADCY2",-0.566464448034983
"ADCY3",0.74073746470065
"ADCY4",-0.390497074791463
"ADCY5",0.134124111952419
"ADCY6",-1.3170336865622
"ADCY7",2.1325717240602
"ADCY8",0.665672612274111
"ADCY9",-1.05299754599935
"ADCYAP1",0.872189366052523
"ADCYAP1R1",0.537421926603473
"ADD1",-0.618033450248887
"ADD2",1.39592435363703
"ADD3",1.09846054704809
"ADD3-AS1",0.0331695114521165
"ADGB",1.43523972704306
"ADGRA1",-0.974394444226064
"ADGRA2",-0.609401753734761
"ADGRA3",1.12308630487812
"ADGRB1",0.73113998459971
"ADGRB2",-0.257104798586772
"ADGRB3",0.279884409342904
"ADGRD1",1.30216072266293
"ADGRD2",0.0531348533681637
"ADGRE1",0.793202457680589
"ADGRE2",2.2665025248009
"ADGRE3",1.05932139529403
"ADGRE5",2.29534016612819
"ADGRF1",3.41082185584859
"ADGRF2",0.239532379242155
"ADGRF3",0.74788531184306
"ADGRF4",2.32590792094327
"ADGRF5",-0.530114234217479
"ADGRG1",0.27489100584439
"ADGRG2",-0.156218658969466
"ADGRG3",0.212263866111347
"ADGRG4",-0.286287243690583
"ADGRG5",0.690703553360453
"ADGRG6",0.902830526174554
"ADGRG7",0.140410779164434
"ADGRL1",-0.603400150263579
"ADGRL2",-0.0869286092370735
"ADGRL3",0.408327930575541
"ADGRL4",0.108861142442787
"ADGRV1",-0.148166307347836
"ADH1A",-0.00305212373028318
"ADH1B",0.871429350748415
"ADH1C",1.10757430814638
"ADH4",0.615892907002265
"ADH5",-0.0586791234423457
"ADH6",0.083245271149448
"ADH7",0.722256828705275
"ADHFE1",0.488804092525214
"ADI1",0.444791538000599
"ADIG",0.163305606535416
"ADIPOQ",0.72682714800967
"ADIPOR1",-0.506021128816498
"ADIPOR2",-0.230965944000866
"ADIRF",1.93913911894299
"ADIRF-AS1",0.11782583292038
"ADK",0.29682087547529
"ADM",0.375862276830416
"ADM2",-0.296666322693361
"ADM5",-0.0495425272071586
"ADNP",-0.274967970578273
"ADNP2",-0.248310517784755
"ADO",-0.50728526249913
"ADORA1",-1.16667693073618
"ADORA2A-AS1",-0.228285047818635
"ADORA2B",2.28304359434098
"ADORA3",-0.263957950400334
"ADPGK",0.0877895583466329
"ADPRH",1.18864219036838
"ADPRHL1",-0.399661543990597
"ADPRHL2",-0.136877342936753
"ADPRM",0.733091690633577
"ADRA1A",0.234828188558488
"ADRA1B",2.31106181975402
"ADRA1D",0.642821445972316
"ADRA2A",-0.705441917417683
"ADRA2B",0.457061515370539
"ADRA2C",-2.68241668057017
"ADRB1",-0.941573539405351
"ADRB2",2.29097521938816
"ADRB3",-0.270929216193439
"ADRM1",0.00136707452329077
"ADSL",0.187881908779257
"ADSS",-0.0632897837605364
"ADSSL1",-0.280448757532022
"ADTRP",2.10098368002538
"AEBP1",1.99628993579058
"AEBP2",0.548260109229017
"AEN",-0.549565669737605
"AES",-0.139401477360341
"AFAP1",0.242157372422145
"AFAP1-AS1",2.36402989585642
"AFAP1L1",2.11224312703828
"AFAP1L2",3.13698198214399
"AFDN",0.451198472879018
"AFDN-AS1",-0.725168427047706
"AFF1",-0.260088545669943
"AFF2",0.16082651521851
"AFF3",-0.975786663797911
"AFF4",-0.126018743115449
"AFG3L1P",-0.0961478775163335
"AFG3L2",0.681730426740574
"AFM",-0.414792495445543
"AFMID",0.642939253379146
"AFP",-0.0715706267536689
"AFTPH",0.0241209138938245
"AGA",-0.455180527215312
"AGAP1",-0.358006727844407
"AGAP11",1.06471862142787
"AGAP2",0.636947697310845
"AGAP2-AS1",0.150800046040485
"AGAP3",-0.281129537234858
"AGAP4",0.314629044539237
"AGAP6",0.291797018057705
"AGAP9",0.707837145833804
"AGAP9///AGAP6///BMS1P5",0.0193497808780725
"AGBL1",-0.522819323758105
"AGBL2",0.936437845435591
"AGBL3",0.569699065586683
"AGBL4",-0.153046944175001
"AGBL5",0.417085611840932
"AGER",-0.159845177489971
"AGFG1",0.132619294503054
"AGFG2",0.217079414726958
"AGGF1",-0.485466213275875
"AGK",0.239680543823844
"AGL",-0.380458408097866
"AGMAT",0.325615383127955
"AGO1",0.299757578723402
"AGO2",0.644602478060428
"AGO3",0.496286896971112
"AGO4",0.233723352178704
"AGPAT1",0.199239530641445
"AGPAT2",-0.24797973500336
"AGPAT3",0.245429505327133
"AGPAT4",1.96009189788786
"AGPAT4-IT1",0.329733693582953
"AGPAT5",0.0650761841353605
"AGPS",2.12839658427119
"AGR2",-1.82964760290456
"AGR3",-3.80838116504413
"AGRN",0.380608359510062
"AGRP",0.480820068215261
"AGT",0.159634681895874
"AGTPBP1",-0.374219305134893
"AGTR1",-0.395580487889108
"AGTR2",0.268405877359821
"AGTRAP",0.509512938909778
"AGXT",0.0738929808876588
"AGXT2",-0.023580118242247
"AHCTF1",-0.447233428537683
"AHCTF1P1///AHCTF1",-0.0174374657704259
"AHCY",0.259511915411546
"AHCYL1",-0.50193809559671
"AHCYL2",-0.402486243289878
"AHDC1",0.796765990475601
"AHI1",1.30458385998754
"AHNAK",-0.299686370479062
"AHNAK2",1.69318355392249
"AHR",1.23752971118308
"AHRR",-0.466547764617023
"AHSA1",-0.202088285413208
"AHSA2",0.841973852375573
"AHSG",-0.0975888150626855
"AHSP",-1.13816281950273
"AICDA",0.441803521177432
"AIDA",0.294815284064344
"AIF1",0.0542677199676861
"AIF1L",-0.824598142126826
"AIFM1",-0.866450169256089
"AIFM2",2.16416191749164
"AIFM3",-0.750385978683961
"AIG1",0.408119582057687
"AIM1",1.06287508554089
"AIM1L",1.24174912080645
"AIM2",3.2306211064485
"AIMP1",-0.257089300185652
"AIMP2",0.298048292340413
"AIP",-0.184408179322232
"AIPL1",0.548127686323828
"AIRE",0.858823498811129
"AJAP1",0.728258729360145
"AJUBA",0.535950406740006
"AK1",-0.80762960680361
"AK2",0.278681918043934
"AK3",0.0029063093884495
"AK5",-0.025641316653609
"AK6",-0.55638893389489
"AK6///TAF9",-0.177131372314161
"AK7",-0.116069071224275
"AK8",-0.219963913922838
"AK9",0.0190030191108983
"AKAIN1",-0.157131617318875
"AKAP1",0.459061027711834
"AKAP10",0.505106235856015
"AKAP11",0.324022985626731
"AKAP12",2.98871547245111
"AKAP13",0.445308702810622
"AKAP14",0.413020523824007
"AKAP17A",-0.378771496165514
"AKAP3",0.395630572321535
"AKAP4",0.276857233604302
"AKAP5",-0.253997854859902
"AKAP6",0.206256296226377
"AKAP7",0.526878822565898
"AKAP8",0.33874477828984
"AKAP8L",0.108259081728691
"AKAP9",0.132510246051267
"AKIP1",0.139032209823104
"AKIRIN1",-0.10450405082604
"AKIRIN2",0.299089643172497
"AKNA",0.606124087711871
"AKNAD1",0.0371558794863256
"AKR1A1",-0.0806583726046765
"AKR1B1",4.61294338257718
"AKR1B10",1.54899592421037
"AKR1C1",0.905671513499358
"AKR1C3",3.82703325713839
"AKR1C4",1.62595528660901
"AKR1C6P",0.644659914233176
"AKR1D1",0.241213372616986
"AKR1E2",1.08518771489777
"AKR7A2",-0.33879461542219
"AKR7A3",-0.76553760966432
"AKT1",-0.862318633456397
"AKT1S1",-0.0108762571521765
"AKT2",0.266318120431667
"AKT3",1.29892806920191
"AKTIP",-0.446076656178956
"ALAD",-0.854636129743278
"ALAS1",-0.0759802706138384
"ALAS2",0.240639301532293
"ALB",0.471697666750645
"ALCAM",0.602373543150045
"ALDH16A1",-0.350443780821058
"ALDH18A1",-0.519691711177231
"ALDH1A1",1.6230740076205
"ALDH1A2",1.25043793257183
"ALDH1A3",3.71373007694745
"ALDH1B1",0.403138800261909
"ALDH1L1",0.936486232883594
"ALDH1L1-AS2",0.799143137850287
"ALDH1L2",2.29306915142855
"ALDH2",0.900648010902508
"ALDH3A1",3.42284959463773
"ALDH3A2",0.518621485128234
"ALDH3B1",1.36539134140401
"ALDH3B2",-4.29407818183899
"ALDH4A1",-0.980138490856222
"ALDH5A1",-0.951448531185691
"ALDH6A1",-0.751778214732444
"ALDH7A1",0.13681909589684
"ALDH8A1",0.18991481550312
"ALDH9A1",-0.793255268870272
"ALDOA",-0.227403062457481
"ALDOAP2",0.116555892534075
"ALDOB",0.39895040294629
"ALDOC",0.883508785281158
"ALG1",-0.888873237126944
"ALG10",0.104757225148502
"ALG10B///ALG10",-0.224481544457875
"ALG11///UTP14A///UTP14C",-0.212032776967691
"ALG11///UTP14C",-0.267186464774072
"ALG12",0.4140456596087
"ALG13",-0.170501870189673
"ALG14",-0.213854165357055
"ALG2",-0.00474954863619351
"ALG3",0.0887064893351148
"ALG5",-0.0941205777808404
"ALG6",-0.0893504823303903
"ALG8",-0.114534555071009
"ALG9",0.346605331859347
"ALK",1.02844597693813
"ALKBH1",-0.324961880391777
"ALKBH2",-0.348743034334854
"ALKBH3",-0.0784053505578122
"ALKBH3-AS1",0.533118466103343
"ALKBH4",-0.146460047199543
"ALKBH5",0.206701343287664
"ALKBH6",-0.939908236606913
"ALKBH7",0.111348768617946
"ALKBH8",0.76025501026483
"ALLC",-0.622255424742145
"ALMS1",0.445713931193817
"ALMS1-IT1",0.626131369159681
"ALMS1P1",0.586085600233979
"ALOX12",1.92440768943358
"ALOX12-AS1",0.579181674380711
"ALOX12B",-0.136929991610201
"ALOX12P2",1.54413077836361
"ALOX15",-2.12071321364077
"ALOX15B",0.012201020439747
"ALOX5",2.33061442492401
"ALOX5AP",0.887044146475811
"ALOXE3",-0.281412766511627
"ALPI",0.866654490310357
"ALPK1",0.31432049382631
"ALPK2",0.077071286554322
"ALPK3",1.62890157222235
"ALPL",-0.74398329094761
"ALPP",5.95701166438732
"ALPPL2",1.2936410557367
"ALPPL2///ALPP",3.27797235501331
"ALS2",0.011806822028941
"ALS2CL",1.57387411755008
"ALS2CR11",0.808229412486838
"ALS2CR12",-0.565495077665634
"ALX1",3.07038162993461
"ALX3",0.898836015823999
"ALX4",0.548077549667669
"ALYREF",-0.6511060595721
"AMACR",0.917834645986911
"AMBN",0.697862429112287
"AMBP",-0.21423758589437
"AMBRA1",0.0122455242991672
"AMD1",0.0545386539316988
"AMDHD1",0.190379893176652
"AMELX",0.551039056631983
"AMELY",-0.0306381699705849
"AMER1",0.334625474122042
"AMER2",0.010312231415522
"AMER3",0.166235473667143
"AMFR",-0.100961067693465
"AMHR2",0.188997284749302
"AMIGO1",-0.41642084534173
"AMIGO2",2.75581128462828
"AMIGO3///GMPPB",-0.559580373927893
"AMMECR1",-0.273947634767647
"AMMECR1L",-0.703980142611746
"AMN",0.0880329892850384
"AMN1",-1.52392972500921
"AMOT",-0.152100238293526
"AMOTL1",2.00273972494722
"AMOTL2",0.719044202115192
"AMPD1",-1.77076515649288
"AMPD2",-0.220575212020753
"AMPD3",1.04065298800257
"AMPH",-1.18466247969471
"AMT",0.39446454465525
"AMZ1",0.512015591277196
"AMZ2",-0.363635977590995
"AMZ2P1",-0.266296943713684
"ANAPC10",-0.129878174344923
"ANAPC11",-0.51346791905135
"ANAPC13",-0.846209365840177
"ANAPC15",0.127430034451987
"ANAPC16",0.359950718874682
"ANAPC2",-0.934975088116044
"ANAPC4",0.334650755811118
"ANAPC5",-0.170372534845154
"ANAPC7",-0.305954483690722
"ANG",0.198910349088788
"ANGEL1",-0.174671923563635
"ANGEL2",-0.390487804207484
"ANGPT1",0.462716886124474
"ANGPT2",0.0925908010896336
"ANGPT4",0.769851655672997
"ANGPTL1",0.310419511893275
"ANGPTL2",0.497250327572296
"ANGPTL3",-0.130141864439442
"ANGPTL4",-0.101562354469668
"ANGPTL6",-0.102832483067719
"ANGPTL7",-1.13674558428263
"ANGPTL8",0.407506993387068
"ANHX",0.884412615377131
"ANK1",-0.0518842496293326
"ANK2",-0.375447939042462
"ANK3",-0.606610147003495
"ANKAR",0.656452075747257
"ANKDD1A",0.667616862397537
"ANKEF1",-0.0397271765870437
"ANKFN1",0.373618950101174
"ANKFY1",0.748566354456866
"ANKH",1.12976734766276
"ANKHD1",-0.183770446536582
"ANKHD1-EIF4EBP3///ANKHD1",-0.165061181493725
"ANKHD1-EIF4EBP3///ANKHD1///EIF4EBP3",-0.282863098087365
"ANKIB1",0.546574847516207
"ANKLE1",1.71219489557063
"ANKLE2",0.918492210602842
"ANKMY1",0.238974844952185
"ANKMY2",0.961054901728479
"ANKRA2",-0.131602893399712
"ANKRD1",0.0832557005573857
"ANKRD10",0.561295911817715
"ANKRD10-IT1",1.11240278610197
"ANKRD11",0.182365623821386
"ANKRD12",0.695027871201775
"ANKRD13A",0.607237567532189
"ANKRD13B",0.0937245892057827
"ANKRD13C",-0.155778513685173
"ANKRD13D",0.365434593217128
"ANKRD16",-0.943781310060697
"ANKRD17",-0.221484234539693
"ANKRD18A",0.713215117908892
"ANKRD18B",-0.409292519038558
"ANKRD19P",0.610532069792728
"ANKRD2",1.00655594572499
"ANKRD20A11P",-0.876156655965284
"ANKRD20A12P",0.153703973218634
"ANKRD20A12P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1",-0.900054475051284
"ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A1",-1.03300746722315
"ANKRD20A5P",-1.8056413919412
"ANKRD22",0.809348576869144
"ANKRD23",-0.824932376224345
"ANKRD23///ANKRD39",-0.4410880588756
"ANKRD24",1.0790681841337
"ANKRD26",0.129843581009426
"ANKRD26P3",-0.409465886366922
"ANKRD27",-0.293217640394731
"ANKRD28",0.602842924955229
"ANKRD29",0.00851579655241501
"ANKRD30A",-2.54216042701267
"ANKRD30B",-1.72725003971589
"ANKRD30BP2",-0.872722987900025
"ANKRD30BP3",0.644131130794754
"ANKRD31",0.281235866469531
"ANKRD33",-0.243958634519235
"ANKRD33B",3.17374099851388
"ANKRD34A",-1.76722783844786
"ANKRD34C",0.344475864210854
"ANKRD35",1.07882858986159
"ANKRD36",0.134380284650031
"ANKRD36B",0.532609733019338
"ANKRD36BP2",0.801557302910139
"ANKRD36C",0.164917768941275
"ANKRD37",0.522638591662296
"ANKRD39",-0.073565876534543
"ANKRD40",-0.45725985713802
"ANKRD42",-0.80939628927134
"ANKRD44",-0.432651541908397
"ANKRD44-IT1",-0.626746500335875
"ANKRD45",0.647021817605182
"ANKRD46",-0.708228886851307
"ANKRD49",0.0246344693976539
"ANKRD50",-0.689834019780839
"ANKRD52",-1.0671385907336
"ANKRD53",1.03318483111291
"ANKRD54",-0.249803856001176
"ANKRD55",0.531676519367876
"ANKRD6",0.430507953835
"ANKRD60",0.29448832506639
"ANKRD65",1.30258268278517
"ANKRD7",0.880519840175176
"ANKRD9",-0.00442999357307168
"ANKS1A",0.42482555570362
"ANKS1B",-1.25783701411865
"ANKS3",0.132171306935576
"ANKS4B",-0.190893190043647
"ANKS6",1.79240994194125
"ANKUB1",0.141387670485569
"ANKZF1",0.107879927720851
"ANLN",0.725927472679923
"ANO1",0.813591482268395
"ANO10",-0.12805670177565
"ANO2",-0.45949474526074
"ANO3",0.522785717033948
"ANO4",0.220704318826979
"ANO5",-0.436252779680511
"ANO6",-0.0671926317846071
"ANO7",-0.141506607234649
"ANO8",-0.330599880407654
"ANO9",0.76097047629945
"ANOS1",0.641242179754245
"ANP32A",-0.269644716175569
"ANP32A-IT1",0.126121000007119
"ANP32B",0.125952293279568
"ANP32C",-0.45957417800769
"ANP32D",0.519898994808049
"ANP32E",0.913855488959039
"ANPEP",0.956571818018538
"ANTXR1",0.753076614335024
"ANTXR2",0.853183147771812
"ANXA1",2.21737612810997
"ANXA10",1.98583791981629
"ANXA11",1.34882845148768
"ANXA13",1.30867578082019
"ANXA2",0.672557591715967
"ANXA2P1",0.422066961334619
"ANXA2P2",0.791710299210898
"ANXA2P3",0.70176019514772
"ANXA2R",-0.589938225770174
"ANXA3",2.44998558416084
"ANXA4",-0.0693948586227445
"ANXA5",-0.289757885218144
"ANXA6",-0.948836626794679
"ANXA7",0.135904281945075
"ANXA8L1///ANXA8",5.18260713191855
"ANXA9",-0.707754990498593
"AOAH",-0.0141180717248082
"AOC1",-1.27087005712533
"AOC2",0.333893849073796
"AOC3",0.121200820159344
"AOC4P",0.73531415744281
"AOX1",-0.775947717658598
"AOX2P",0.366538492355735
"AP1AR",-0.458946210152349
"AP1B1",-0.38770710560474
"AP1G1",-0.500619230009864
"AP1G2",-0.277887266889633
"AP1M1",-0.0097096662782059
"AP1M2",0.157847709176784
"AP1S1",-0.854844040946448
"AP1S2",-0.603754012786865
"AP1S3",1.51375701846496
"AP2A1",-0.135200540840923
"AP2A2",0.235653377497567
"AP2B1",0.483255611026945
"AP2M1",0.22332396268617
"AP2S1",-0.589706045328232
"AP3B1",0.00759066465921255
"AP3B2",0.510928844672526
"AP3D1",-0.360368378696149
"AP3M1",-0.021089704020945
"AP3M2",-0.266466896498591
"AP3S1",0.459142820050282
"AP4B1",0.111557633258997
"AP4E1",0.266854221032784
"AP4M1",-0.522899967560651
"AP4S1",-0.297229795898005
"AP5B1",0.0809675528343465
"AP5M1",-0.54441896650441
"AP5S1",-0.321145490669206
"APAF1",-0.0387325543628773
"APBA1",-0.362995556901257
"APBA2",0.0850619841000605
"APBA3",0.126585331458672
"APBB1",0.362734763892431
"APBB1IP",0.0552874566166606
"APBB2",-0.121335167465873
"APC",-0.570212080743624
"APC2",-0.216584752047888
"APCDD1",0.618016785084327
"APCDD1L",0.523392530493877
"APCDD1L-AS1",0.605418723348171
"APCS",0.394621414121927
"APEH",-0.496587776490388
"APELA",0.330266779129317
"APEX1",0.03135362747296
"APEX2",-0.380335352161419
"APH1A",-0.270012266882703
"APH1B",-0.481883737688873
"API5",-0.156355842267387
